opportunity_id,account_id,account_name,segment,industry,account_region,rep_id,rep_name,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed,sales_cycle_days,won_amount,lost_amount,open_pipeline_amount
O01891,A0268,Account 0268,Mid-Market,Manufacturing,East,R010,Reese Dubois,Outbound,Closed Won,69300.0,2025-07-16,2025-09-16,2025-Q3,true,true,62,69300.0,0.0,0.0
O01892,A0211,Account 0211,Mid-Market,Financial Services,East,R004,Cameron Cohen,Inbound,Closed Lost,50100.0,2024-08-13,2024-10-08,2024-Q4,false,true,56,0.0,50100.0,0.0
O01893,A0560,Account 0560,SMB,Healthcare,Central,R005,Morgan Okafor,Event,Closed Won,5500.0,2024-11-25,2025-01-07,2025-Q1,true,true,43,5500.0,0.0,0.0
O01894,A0031,Account 0031,Mid-Market,Healthcare,West,R001,Avery Nguyen,Event,Closed Lost,66100.0,2024-01-12,2024-02-29,2024-Q1,false,true,48,0.0,66100.0,0.0
O01895,A0032,Account 0032,SMB,Retail,Central,R005,Morgan Okafor,Outbound,Closed Lost,14400.0,2024-11-26,2024-12-20,2024-Q4,false,true,24,0.0,14400.0,0.0
O01896,A0085,Account 0085,SMB,Retail,Central,R009,Drew Mbeki,Partner,Closed Lost,9600.0,2025-05-07,2025-05-27,2025-Q2,false,true,20,0.0,9600.0,0.0
O01897,A0059,Account 0059,SMB,Retail,West,R024,Wren Park,Inbound,Closed Lost,13800.0,2025-09-11,2025-09-26,2025-Q3,false,true,15,0.0,13800.0,0.0
O01898,A0118,Account 0118,SMB,Energy,Central,R021,Marlowe Silva,Inbound,Closed Won,14300.0,2025-10-23,2025-11-24,2025-Q4,true,true,32,14300.0,0.0,0.0
O01899,A0152,Account 0152,SMB,Energy,West,R022,Shay Volkov,Event,Closed Won,11100.0,2025-11-15,2026-01-04,2026-Q1,true,true,50,11100.0,0.0,0.0
O01900,A0155,Account 0155,Mid-Market,Energy,East,R004,Cameron Cohen,Outbound,Closed Won,56500.0,2024-10-22,2025-02-08,2025-Q1,true,true,109,56500.0,0.0,0.0
O01901,A0042,Account 0042,Enterprise,Financial Services,West,R020,Elliot Mori,Partner,Closed Won,94100.0,2025-04-23,2025-07-28,2025-Q3,true,true,96,94100.0,0.0,0.0
O01902,A0252,Account 0252,SMB,Manufacturing,East,R015,Rowan Andersen,Outbound,Closed Lost,8100.0,2024-12-19,2025-02-11,2025-Q1,false,true,54,0.0,8100.0,0.0
O01903,A0543,Account 0543,Enterprise,Manufacturing,West,R017,Parker Schmidt,Inbound,Closed Lost,260200.0,2025-02-18,2025-08-23,2025-Q3,false,true,186,0.0,260200.0,0.0
O01904,A0276,Account 0276,Mid-Market,Healthcare,Central,R016,Logan Reyes,Inbound,Closed Won,40900.0,2024-08-21,2024-11-15,2024-Q4,true,true,86,40900.0,0.0,0.0
O01905,A0175,Account 0175,Mid-Market,Manufacturing,West,R019,Blake Fischer,Outbound,Closed Won,52300.0,2025-01-19,2025-03-10,2025-Q1,true,true,50,52300.0,0.0,0.0
O01906,A0417,Account 0417,Mid-Market,Energy,East,R006,Taylor Larsson,Outbound,Closed Lost,55300.0,2024-09-03,2024-12-09,2024-Q4,false,true,97,0.0,55300.0,0.0
O01907,A0364,Account 0364,Mid-Market,Financial Services,West,R001,Avery Nguyen,Inbound,Prospecting,29500.0,2025-10-01,,2025-Q4,false,false,,0.0,0.0,29500.0
O01908,A0402,Account 0402,Mid-Market,Manufacturing,West,R007,Casey Rossi,Partner,Closed Lost,73200.0,2025-06-25,2025-08-24,2025-Q3,false,true,60,0.0,73200.0,0.0
O01909,A0268,Account 0268,Mid-Market,Manufacturing,East,R023,Tatum Adeyemi,Event,Closed Lost,51900.0,2024-09-21,2024-11-27,2024-Q4,false,true,67,0.0,51900.0,0.0
O01910,A0255,Account 0255,SMB,Energy,East,R021,Marlowe Silva,Partner,Closed Won,13800.0,2024-07-17,2024-08-24,2024-Q3,true,true,38,13800.0,0.0,0.0
O01911,A0410,Account 0410,SMB,Logistics,Central,R011,Sky Haddad,Outbound,Closed Won,13100.0,2024-09-05,2024-09-28,2024-Q3,true,true,23,13100.0,0.0,0.0
O01912,A0303,Account 0303,SMB,Energy,Central,R008,Quinn Kim,Inbound,Closed Lost,12700.0,2025-06-18,2025-08-07,2025-Q3,false,true,50,0.0,12700.0,0.0
O01913,A0305,Account 0305,SMB,Education,Central,R008,Quinn Kim,Inbound,Closed Lost,16200.0,2024-01-22,2024-02-20,2024-Q1,false,true,29,0.0,16200.0,0.0
O01914,A0542,Account 0542,SMB,Education,Central,R015,Rowan Andersen,Inbound,Closed Lost,7600.0,2024-08-07,2024-08-27,2024-Q3,false,true,20,0.0,7600.0,0.0
O01915,A0042,Account 0042,Enterprise,Financial Services,West,R020,Elliot Mori,Outbound,Closed Lost,130100.0,2024-10-25,2025-05-02,2025-Q2,false,true,189,0.0,130100.0,0.0
O01916,A0298,Account 0298,SMB,Financial Services,East,R002,Jordan Patel,Outbound,Closed Lost,14800.0,2024-07-10,2024-08-18,2024-Q3,false,true,39,0.0,14800.0,0.0
O01917,A0557,Account 0557,Enterprise,Retail,East,R017,Parker Schmidt,Inbound,Closed Lost,386900.0,2024-10-27,2025-03-15,2025-Q1,false,true,139,0.0,386900.0,0.0
O01918,A0087,Account 0087,SMB,Retail,Central,R018,Sawyer Walsh,Inbound,Closed Won,9200.0,2025-01-21,2025-02-23,2025-Q1,true,true,33,9200.0,0.0,0.0
O01919,A0590,Account 0590,SMB,Healthcare,West,R021,Marlowe Silva,Outbound,Closed Lost,14600.0,2025-06-01,2025-06-16,2025-Q2,false,true,15,0.0,14600.0,0.0
O01920,A0570,Account 0570,Mid-Market,Financial Services,West,R016,Logan Reyes,Partner,Closed Lost,69500.0,2025-06-15,2025-08-21,2025-Q3,false,true,67,0.0,69500.0,0.0
O01921,A0138,Account 0138,Mid-Market,Technology,Central,R014,Emerson Ibrahim,Inbound,Closed Lost,59800.0,2025-09-16,2025-11-07,2025-Q4,false,true,52,0.0,59800.0,0.0
O01922,A0059,Account 0059,SMB,Retail,West,R011,Sky Haddad,Event,Closed Won,16700.0,2024-09-01,2024-09-28,2024-Q3,true,true,27,16700.0,0.0,0.0
O01923,A0364,Account 0364,Mid-Market,Financial Services,West,R006,Taylor Larsson,Inbound,Closed Lost,54400.0,2025-06-22,2025-09-07,2025-Q3,false,true,77,0.0,54400.0,0.0
O01924,A0228,Account 0228,SMB,Technology,East,R008,Quinn Kim,Outbound,Closed Lost,4400.0,2024-04-14,2024-05-03,2024-Q2,false,true,19,0.0,4400.0,0.0
O01925,A0127,Account 0127,SMB,Healthcare,West,R021,Marlowe Silva,Inbound,Closed Won,17600.0,2024-02-19,2024-04-11,2024-Q2,true,true,52,17600.0,0.0,0.0
O01926,A0203,Account 0203,SMB,Education,West,R018,Sawyer Walsh,Inbound,Closed Lost,9100.0,2024-08-09,2024-08-31,2024-Q3,false,true,22,0.0,9100.0,0.0
O01927,A0417,Account 0417,Mid-Market,Energy,East,R001,Avery Nguyen,Outbound,Closed Lost,74900.0,2024-03-19,2024-05-13,2024-Q2,false,true,55,0.0,74900.0,0.0
O01928,A0336,Account 0336,SMB,Technology,East,R015,Rowan Andersen,Event,Closed Lost,17400.0,2024-04-07,2024-05-20,2024-Q2,false,true,43,0.0,17400.0,0.0
O01929,A0538,Account 0538,SMB,Manufacturing,East,R002,Jordan Patel,Event,Closed Won,6100.0,2024-01-11,2024-02-05,2024-Q1,true,true,25,6100.0,0.0,0.0
O01930,A0110,Account 0110,SMB,Energy,West,R012,Devon Costa,Outbound,Closed Lost,11200.0,2025-02-28,2025-03-21,2025-Q1,false,true,21,0.0,11200.0,0.0
O01931,A0014,Account 0014,SMB,Retail,West,R009,Drew Mbeki,Inbound,Closed Lost,10100.0,2025-01-21,2025-02-25,2025-Q1,false,true,35,0.0,10100.0,0.0
O01932,A0291,Account 0291,SMB,Retail,Central,R022,Shay Volkov,Event,Closed Lost,16600.0,2024-05-02,2024-07-01,2024-Q3,false,true,60,0.0,16600.0,0.0
O01933,A0219,Account 0219,Mid-Market,Retail,Central,R013,Hayden Novak,Inbound,Closed Won,26300.0,2025-01-11,2025-04-10,2025-Q2,true,true,89,26300.0,0.0,0.0
O01934,A0073,Account 0073,SMB,Education,West,R005,Morgan Okafor,Outbound,Closed Won,14600.0,2025-06-22,2025-08-15,2025-Q3,true,true,54,14600.0,0.0,0.0
O01935,A0232,Account 0232,Mid-Market,Logistics,West,R006,Taylor Larsson,Outbound,Closed Lost,47600.0,2025-02-10,2025-06-02,2025-Q2,false,true,112,0.0,47600.0,0.0
O01936,A0418,Account 0418,SMB,Healthcare,Central,R009,Drew Mbeki,Outbound,Closed Won,5400.0,2024-06-23,2024-08-22,2024-Q3,true,true,60,5400.0,0.0,0.0
O01937,A0152,Account 0152,SMB,Energy,West,R005,Morgan Okafor,Inbound,Closed Lost,7100.0,2024-09-02,2024-10-14,2024-Q4,false,true,42,0.0,7100.0,0.0
O01938,A0262,Account 0262,SMB,Retail,East,R002,Jordan Patel,Partner,Closed Lost,10800.0,2024-10-28,2024-11-19,2024-Q4,false,true,22,0.0,10800.0,0.0
O01939,A0376,Account 0376,Mid-Market,Manufacturing,West,R023,Tatum Adeyemi,Outbound,Closed Lost,32700.0,2024-01-22,2024-04-19,2024-Q2,false,true,88,0.0,32700.0,0.0
O01940,A0048,Account 0048,Mid-Market,Technology,East,R016,Logan Reyes,Event,Closed Lost,64300.0,2024-04-08,2024-06-06,2024-Q2,false,true,59,0.0,64300.0,0.0
O01941,A0044,Account 0044,SMB,Technology,East,R009,Drew Mbeki,Outbound,Closed Lost,16300.0,2024-02-26,2024-04-13,2024-Q2,false,true,47,0.0,16300.0,0.0
O01942,A0091,Account 0091,SMB,Logistics,Central,R002,Jordan Patel,Referral,Closed Won,13300.0,2025-01-30,2025-02-22,2025-Q1,true,true,23,13300.0,0.0,0.0
O01943,A0218,Account 0218,SMB,Logistics,West,R005,Morgan Okafor,Inbound,Closed Lost,6800.0,2024-06-28,2024-07-25,2024-Q3,false,true,27,0.0,6800.0,0.0
O01944,A0441,Account 0441,SMB,Retail,Central,R021,Marlowe Silva,Partner,Closed Won,9500.0,2025-07-17,2025-08-11,2025-Q3,true,true,25,9500.0,0.0,0.0
O01945,A0497,Account 0497,SMB,Energy,East,R015,Rowan Andersen,Referral,Closed Lost,16500.0,2025-07-28,2025-09-21,2025-Q3,false,true,55,0.0,16500.0,0.0
O01946,A0271,Account 0271,SMB,Education,Central,R011,Sky Haddad,Inbound,Closed Lost,6600.0,2024-02-11,2024-03-03,2024-Q1,false,true,21,0.0,6600.0,0.0
O01947,A0541,Account 0541,SMB,Manufacturing,East,R018,Sawyer Walsh,Partner,Closed Lost,7500.0,2024-07-17,2024-08-21,2024-Q3,false,true,35,0.0,7500.0,0.0
O01948,A0564,Account 0564,Mid-Market,Logistics,Central,R016,Logan Reyes,Outbound,Closed Won,20900.0,2024-05-19,2024-08-24,2024-Q3,true,true,97,20900.0,0.0,0.0
O01949,A0128,Account 0128,Enterprise,Financial Services,West,R017,Parker Schmidt,Outbound,Closed Lost,224500.0,2024-04-14,2024-10-15,2024-Q4,false,true,184,0.0,224500.0,0.0
O01950,A0049,Account 0049,SMB,Logistics,Central,R021,Marlowe Silva,Inbound,Closed Won,11700.0,2025-01-12,2025-03-03,2025-Q1,true,true,50,11700.0,0.0,0.0
O01951,A0588,Account 0588,Mid-Market,Healthcare,Central,R004,Cameron Cohen,Inbound,Closed Lost,79500.0,2024-01-17,2024-04-28,2024-Q2,false,true,102,0.0,79500.0,0.0
O01952,A0587,Account 0587,SMB,Logistics,West,R022,Shay Volkov,Outbound,Closed Lost,14500.0,2025-10-02,2025-11-11,2025-Q4,false,true,40,0.0,14500.0,0.0
O01953,A0304,Account 0304,SMB,Education,West,R021,Marlowe Silva,Partner,Closed Lost,14400.0,2025-10-19,2025-12-10,2025-Q4,false,true,52,0.0,14400.0,0.0
O01954,A0468,Account 0468,Mid-Market,Manufacturing,East,R003,Riley Garcia,Outbound,Closed Lost,27000.0,2025-06-18,2025-09-08,2025-Q3,false,true,82,0.0,27000.0,0.0
O01955,A0583,Account 0583,Mid-Market,Technology,Central,R006,Taylor Larsson,Event,Closed Lost,53100.0,2024-05-30,2024-08-25,2024-Q3,false,true,87,0.0,53100.0,0.0
O01956,A0318,Account 0318,SMB,Financial Services,West,R022,Shay Volkov,Inbound,Closed Lost,17300.0,2025-09-25,2025-10-21,2025-Q4,false,true,26,0.0,17300.0,0.0
O01957,A0229,Account 0229,Mid-Market,Healthcare,East,R007,Casey Rossi,Referral,Closed Lost,43100.0,2024-05-24,2024-09-01,2024-Q3,false,true,100,0.0,43100.0,0.0
O01958,A0418,Account 0418,SMB,Healthcare,Central,R022,Shay Volkov,Inbound,Closed Lost,10100.0,2024-01-24,2024-03-13,2024-Q1,false,true,49,0.0,10100.0,0.0
O01959,A0428,Account 0428,Mid-Market,Manufacturing,Central,R001,Avery Nguyen,Referral,Closed Won,28800.0,2025-10-19,2026-01-28,2026-Q1,true,true,101,28800.0,0.0,0.0
O01960,A0234,Account 0234,SMB,Education,West,R021,Marlowe Silva,Referral,Closed Lost,7900.0,2025-09-13,2025-10-11,2025-Q4,false,true,28,0.0,7900.0,0.0
O01961,A0250,Account 0250,SMB,Retail,Central,R021,Marlowe Silva,Event,Closed Lost,16500.0,2024-05-21,2024-07-16,2024-Q3,false,true,56,0.0,16500.0,0.0
O01962,A0292,Account 0292,SMB,Financial Services,Central,R002,Jordan Patel,Inbound,Closed Won,16300.0,2024-12-18,2025-01-27,2025-Q1,true,true,40,16300.0,0.0,0.0
O01963,A0580,Account 0580,Enterprise,Education,Central,R020,Elliot Mori,Inbound,Closed Lost,255800.0,2024-12-15,2025-03-22,2025-Q1,false,true,97,0.0,255800.0,0.0
O01964,A0368,Account 0368,SMB,Education,West,R021,Marlowe Silva,Outbound,Closed Won,9500.0,2025-11-23,2025-12-16,2025-Q4,true,true,23,9500.0,0.0,0.0
O01965,A0388,Account 0388,SMB,Manufacturing,West,R012,Devon Costa,Inbound,Closed Lost,4100.0,2025-02-20,2025-04-15,2025-Q2,false,true,54,0.0,4100.0,0.0
O01966,A0494,Account 0494,Mid-Market,Manufacturing,Central,R013,Hayden Novak,Inbound,Closed Lost,65500.0,2024-04-10,2024-06-12,2024-Q2,false,true,63,0.0,65500.0,0.0
O01967,A0345,Account 0345,Enterprise,Education,West,R017,Parker Schmidt,Inbound,Closed Lost,328700.0,2024-09-14,2025-01-31,2025-Q1,false,true,139,0.0,328700.0,0.0
O01968,A0319,Account 0319,SMB,Financial Services,Central,R021,Marlowe Silva,Event,Closed Lost,16500.0,2024-10-05,2024-11-28,2024-Q4,false,true,54,0.0,16500.0,0.0
O01969,A0169,Account 0169,SMB,Education,East,R018,Sawyer Walsh,Outbound,Closed Lost,3100.0,2024-08-17,2024-08-31,2024-Q3,false,true,14,0.0,3100.0,0.0
O01970,A0401,Account 0401,SMB,Financial Services,West,R015,Rowan Andersen,Outbound,Closed Lost,4800.0,2024-03-05,2024-03-22,2024-Q1,false,true,17,0.0,4800.0,0.0
O01971,A0207,Account 0207,SMB,Retail,Central,R005,Morgan Okafor,Event,Closed Lost,5900.0,2024-03-24,2024-05-19,2024-Q2,false,true,56,0.0,5900.0,0.0
O01972,A0027,Account 0027,SMB,Healthcare,East,R002,Jordan Patel,Inbound,Closed Lost,10900.0,2024-03-08,2024-04-15,2024-Q2,false,true,38,0.0,10900.0,0.0
O01973,A0301,Account 0301,Mid-Market,Financial Services,East,R023,Tatum Adeyemi,Outbound,Closed Lost,71200.0,2025-09-13,2025-11-06,2025-Q4,false,true,54,0.0,71200.0,0.0
O01974,A0182,Account 0182,Enterprise,Technology,West,R017,Parker Schmidt,Partner,Qualification,285500.0,2025-08-19,,2025-Q3,false,false,,0.0,0.0,285500.0
O01975,A0277,Account 0277,SMB,Energy,East,R002,Jordan Patel,Inbound,Closed Won,9600.0,2025-05-22,2025-07-03,2025-Q3,true,true,42,9600.0,0.0,0.0
O01976,A0460,Account 0460,SMB,Logistics,East,R008,Quinn Kim,Outbound,Closed Lost,13100.0,2025-02-16,2025-03-28,2025-Q1,false,true,40,0.0,13100.0,0.0
O01977,A0569,Account 0569,SMB,Healthcare,Central,R005,Morgan Okafor,Outbound,Closed Lost,12400.0,2025-05-18,2025-07-17,2025-Q3,false,true,60,0.0,12400.0,0.0
O01978,A0049,Account 0049,SMB,Logistics,Central,R008,Quinn Kim,Event,Closed Won,17000.0,2025-08-01,2025-09-28,2025-Q3,true,true,58,17000.0,0.0,0.0
O01979,A0024,Account 0024,SMB,Retail,Central,R015,Rowan Andersen,Inbound,Closed Won,11000.0,2025-06-20,2025-08-16,2025-Q3,true,true,57,11000.0,0.0,0.0
O01980,A0208,Account 0208,SMB,Manufacturing,West,R018,Sawyer Walsh,Inbound,Closed Lost,17100.0,2024-08-25,2024-09-13,2024-Q3,false,true,19,0.0,17100.0,0.0
O01981,A0176,Account 0176,Enterprise,Retail,Central,R017,Parker Schmidt,Inbound,Closed Lost,114800.0,2024-12-19,2025-06-29,2025-Q2,false,true,192,0.0,114800.0,0.0
O01982,A0011,Account 0011,Enterprise,Technology,East,R017,Parker Schmidt,Outbound,Closed Won,105200.0,2024-06-17,2024-10-11,2024-Q4,true,true,116,105200.0,0.0,0.0
O01983,A0225,Account 0225,Enterprise,Logistics,East,R020,Elliot Mori,Outbound,Closed Lost,393500.0,2024-08-31,2025-04-09,2025-Q2,false,true,221,0.0,393500.0,0.0
O01984,A0560,Account 0560,SMB,Healthcare,Central,R022,Shay Volkov,Inbound,Closed Won,4800.0,2024-12-19,2025-01-26,2025-Q1,true,true,38,4800.0,0.0,0.0
O01985,A0559,Account 0559,SMB,Financial Services,West,R011,Sky Haddad,Inbound,Closed Lost,11900.0,2024-11-10,2024-12-10,2024-Q4,false,true,30,0.0,11900.0,0.0
O01986,A0593,Account 0593,Mid-Market,Logistics,West,R010,Reese Dubois,Inbound,Closed Lost,71600.0,2024-02-18,2024-04-21,2024-Q2,false,true,63,0.0,71600.0,0.0
O01987,A0097,Account 0097,SMB,Education,West,R015,Rowan Andersen,Inbound,Closed Won,17900.0,2024-10-09,2024-11-10,2024-Q4,true,true,32,17900.0,0.0,0.0
O01988,A0257,Account 0257,SMB,Healthcare,Central,R005,Morgan Okafor,Referral,Closed Lost,11000.0,2025-02-11,2025-03-27,2025-Q1,false,true,44,0.0,11000.0,0.0
O01989,A0512,Account 0512,SMB,Energy,East,R024,Wren Park,Event,Closed Won,16700.0,2025-06-09,2025-07-03,2025-Q3,true,true,24,16700.0,0.0,0.0
O01990,A0095,Account 0095,SMB,Education,Central,R018,Sawyer Walsh,Inbound,Closed Won,15400.0,2025-08-26,2025-10-13,2025-Q4,true,true,48,15400.0,0.0,0.0
O01991,A0532,Account 0532,Mid-Market,Technology,East,R013,Hayden Novak,Outbound,Closed Lost,51900.0,2024-06-24,2024-10-20,2024-Q4,false,true,118,0.0,51900.0,0.0
O01992,A0449,Account 0449,SMB,Technology,West,R009,Drew Mbeki,Event,Closed Lost,16100.0,2025-03-12,2025-04-09,2025-Q2,false,true,28,0.0,16100.0,0.0
O01993,A0528,Account 0528,Enterprise,Technology,Central,R017,Parker Schmidt,Outbound,Closed Lost,210700.0,2025-07-10,2025-12-28,2025-Q4,false,true,171,0.0,210700.0,0.0
O01994,A0024,Account 0024,SMB,Retail,Central,R018,Sawyer Walsh,Partner,Closed Lost,13800.0,2025-08-25,2025-10-12,2025-Q4,false,true,48,0.0,13800.0,0.0
O01995,A0122,Account 0122,SMB,Technology,West,R018,Sawyer Walsh,Outbound,Closed Lost,3900.0,2025-05-04,2025-07-01,2025-Q3,false,true,58,0.0,3900.0,0.0
O01996,A0415,Account 0415,SMB,Retail,East,R021,Marlowe Silva,Outbound,Closed Won,8500.0,2024-05-30,2024-06-13,2024-Q2,true,true,14,8500.0,0.0,0.0
O01997,A0087,Account 0087,SMB,Retail,Central,R024,Wren Park,Partner,Closed Lost,6400.0,2024-06-24,2024-07-19,2024-Q3,false,true,25,0.0,6400.0,0.0
O01998,A0089,Account 0089,Enterprise,Technology,Central,R020,Elliot Mori,Referral,Closed Lost,84700.0,2025-11-26,2026-05-28,2026-Q2,false,true,183,0.0,84700.0,0.0
O01999,A0272,Account 0272,Enterprise,Energy,West,R020,Elliot Mori,Event,Closed Lost,314400.0,2025-08-06,2025-12-12,2025-Q4,false,true,128,0.0,314400.0,0.0
O02000,A0179,Account 0179,SMB,Education,East,R005,Morgan Okafor,Outbound,Closed Lost,7900.0,2025-08-07,2025-08-29,2025-Q3,false,true,22,0.0,7900.0,0.0
O02001,A0041,Account 0041,SMB,Education,West,R021,Marlowe Silva,Outbound,Closed Won,14600.0,2025-08-27,2025-10-14,2025-Q4,true,true,48,14600.0,0.0,0.0
O02002,A0555,Account 0555,SMB,Financial Services,West,R011,Sky Haddad,Referral,Closed Won,17300.0,2025-07-13,2025-07-28,2025-Q3,true,true,15,17300.0,0.0,0.0
O02003,A0339,Account 0339,SMB,Energy,West,R002,Jordan Patel,Outbound,Closed Lost,13900.0,2025-09-11,2025-11-08,2025-Q4,false,true,58,0.0,13900.0,0.0
O02004,A0257,Account 0257,SMB,Healthcare,Central,R021,Marlowe Silva,Inbound,Closed Lost,4900.0,2024-10-25,2024-12-19,2024-Q4,false,true,55,0.0,4900.0,0.0
O02005,A0525,Account 0525,SMB,Education,East,R021,Marlowe Silva,Outbound,Closed Won,12700.0,2025-10-06,2025-10-24,2025-Q4,true,true,18,12700.0,0.0,0.0
O02006,A0559,Account 0559,SMB,Financial Services,West,R021,Marlowe Silva,Outbound,Closed Lost,13400.0,2025-04-13,2025-04-29,2025-Q2,false,true,16,0.0,13400.0,0.0
O02007,A0184,Account 0184,Mid-Market,Retail,East,R006,Taylor Larsson,Outbound,Closed Lost,45700.0,2025-07-11,2025-10-15,2025-Q4,false,true,96,0.0,45700.0,0.0
O02008,A0192,Account 0192,Mid-Market,Logistics,East,R001,Avery Nguyen,Inbound,Closed Lost,35000.0,2025-09-22,2026-01-02,2026-Q1,false,true,102,0.0,35000.0,0.0
O02009,A0473,Account 0473,SMB,Financial Services,East,R018,Sawyer Walsh,Event,Closed Lost,10400.0,2025-09-17,2025-11-04,2025-Q4,false,true,48,0.0,10400.0,0.0
O02010,A0589,Account 0589,SMB,Technology,West,R015,Rowan Andersen,Event,Closed Won,13800.0,2025-06-01,2025-07-16,2025-Q3,true,true,45,13800.0,0.0,0.0
O02011,A0328,Account 0328,SMB,Logistics,Central,R021,Marlowe Silva,Event,Closed Lost,10400.0,2025-08-13,2025-09-08,2025-Q3,false,true,26,0.0,10400.0,0.0
O02012,A0545,Account 0545,SMB,Retail,Central,R012,Devon Costa,Event,Closed Lost,3000.0,2025-11-28,2026-01-14,2026-Q1,false,true,47,0.0,3000.0,0.0
O02013,A0378,Account 0378,SMB,Financial Services,Central,R002,Jordan Patel,Partner,Closed Lost,13000.0,2024-10-02,2024-10-17,2024-Q4,false,true,15,0.0,13000.0,0.0
O02014,A0400,Account 0400,Enterprise,Financial Services,East,R020,Elliot Mori,Inbound,Prospecting,299400.0,2025-09-26,,2025-Q3,false,false,,0.0,0.0,299400.0
O02015,A0555,Account 0555,SMB,Financial Services,West,R008,Quinn Kim,Outbound,Closed Won,7000.0,2024-12-16,2025-01-22,2025-Q1,true,true,37,7000.0,0.0,0.0
O02016,A0472,Account 0472,Mid-Market,Education,Central,R019,Blake Fischer,Outbound,Closed Lost,26700.0,2025-02-07,2025-04-18,2025-Q2,false,true,70,0.0,26700.0,0.0
O02017,A0191,Account 0191,SMB,Financial Services,West,R024,Wren Park,Partner,Closed Lost,17300.0,2024-09-09,2024-11-02,2024-Q4,false,true,54,0.0,17300.0,0.0
O02018,A0276,Account 0276,Mid-Market,Healthcare,Central,R013,Hayden Novak,Outbound,Closed Lost,51900.0,2024-08-15,2024-10-23,2024-Q4,false,true,69,0.0,51900.0,0.0
O02019,A0106,Account 0106,SMB,Education,West,R012,Devon Costa,Referral,Closed Lost,6900.0,2025-02-18,2025-03-14,2025-Q1,false,true,24,0.0,6900.0,0.0
O02020,A0192,Account 0192,Mid-Market,Logistics,East,R016,Logan Reyes,Outbound,Closed Lost,29000.0,2024-12-11,2025-03-27,2025-Q1,false,true,106,0.0,29000.0,0.0
O02021,A0590,Account 0590,SMB,Healthcare,West,R008,Quinn Kim,Outbound,Closed Lost,6300.0,2025-02-17,2025-04-09,2025-Q2,false,true,51,0.0,6300.0,0.0
O02022,A0379,Account 0379,SMB,Manufacturing,West,R005,Morgan Okafor,Outbound,Closed Lost,4600.0,2024-08-16,2024-10-01,2024-Q4,false,true,46,0.0,4600.0,0.0
O02023,A0027,Account 0027,SMB,Healthcare,East,R024,Wren Park,Event,Closed Lost,6900.0,2025-05-16,2025-07-02,2025-Q3,false,true,47,0.0,6900.0,0.0
O02024,A0333,Account 0333,SMB,Technology,West,R002,Jordan Patel,Inbound,Closed Lost,14300.0,2025-09-16,2025-10-20,2025-Q4,false,true,34,0.0,14300.0,0.0
O02025,A0268,Account 0268,Mid-Market,Manufacturing,East,R006,Taylor Larsson,Event,Closed Lost,37000.0,2024-01-08,2024-03-17,2024-Q1,false,true,69,0.0,37000.0,0.0
O02026,A0525,Account 0525,SMB,Education,East,R022,Shay Volkov,Inbound,Closed Lost,16700.0,2024-03-17,2024-04-07,2024-Q2,false,true,21,0.0,16700.0,0.0
O02027,A0204,Account 0204,Enterprise,Energy,West,R020,Elliot Mori,Inbound,Closed Won,166100.0,2025-08-18,2026-01-15,2026-Q1,true,true,150,166100.0,0.0,0.0
O02028,A0315,Account 0315,Mid-Market,Education,Central,R003,Riley Garcia,Inbound,Closed Lost,46100.0,2024-11-29,2025-02-19,2025-Q1,false,true,82,0.0,46100.0,0.0
O02029,A0110,Account 0110,SMB,Energy,West,R009,Drew Mbeki,Outbound,Closed Won,12300.0,2024-06-26,2024-08-02,2024-Q3,true,true,37,12300.0,0.0,0.0
O02030,A0538,Account 0538,SMB,Manufacturing,East,R005,Morgan Okafor,Inbound,Closed Won,9700.0,2024-08-31,2024-10-11,2024-Q4,true,true,41,9700.0,0.0,0.0
O02031,A0273,Account 0273,SMB,Financial Services,East,R008,Quinn Kim,Inbound,Closed Lost,7300.0,2025-10-20,2025-11-09,2025-Q4,false,true,20,0.0,7300.0,0.0
O02032,A0363,Account 0363,SMB,Logistics,West,R008,Quinn Kim,Inbound,Closed Lost,12200.0,2025-04-12,2025-05-20,2025-Q2,false,true,38,0.0,12200.0,0.0
